,daily_return
6/8/12,0.015346547
6/11/12,-0.033602592
6/12/12,0.024205268
6/13/12,-0.009564365
6/14/12,0.006297792
6/15/12,0.027877324
6/18/12,0.005295042
6/19/12,0.018535992
6/20/12,0.009519458
6/21/12,-0.044901117
6/22/12,0.019391418
6/25/12,-0.033807523
6/26/12,0.00406221
6/27/12,0.024758013
6/28/12,-0.003581269
6/29/12,0.043806046
7/2/12,-0.005201511
7/3/12,0.022136894
7/4/12,0
7/5/12,-0.000352469
7/6/12,-0.030942296
7/9/12,-0.019254063
7/10/12,-0.030144518
7/11/12,-0.004183954
7/12/12,-0.012966848
7/13/12,0.006197604
7/16/12,-0.010716918
7/17/12,-0.002683018
7/18/12,0.026594602
7/19/12,0.017479337
7/20/12,-0.033078567
7/23/12,-0.018818707
7/24/12,-0.013296875
7/25/12,0.012473046
7/26/12,0.022726292
7/27/12,0.0295289
7/30/12,-0.009726755
7/31/12,0.005788408
8/1/12,-0.015840208
8/2/12,0.002544686
8/3/12,0.029400972
8/6/12,0.020638974
8/7/12,0.020993691
8/8/12,-0.005262244
8/9/12,0.013117934
8/10/12,0.00505534
8/13/12,-0.008761993
8/14/12,-0.021756218
8/15/12,0.021855271
8/16/12,0.015478166
8/17/12,0.003517853
8/20/12,-0.010366486
8/21/12,0.000945534
8/22/12,-0.003300903
8/23/12,-0.005915324
8/24/12,-0.00537033
8/27/12,-0.000488906
8/28/12,0.003856905
8/29/12,0.004124999
8/30/12,-0.025257336
8/31/12,0.003713413
9/4/12,-0.014721547
9/5/12,0.004854165
9/6/12,0.029117982
9/7/12,0.002781806
9/10/12,-0.004899614
9/11/12,0.013220925
9/12/12,0.007210739
9/13/12,0.01197069
9/14/12,0.015423649
9/17/12,-0.007591439
9/18/12,-0.002212371
9/19/12,-0.004530969
9/20/12,-0.015203012
9/21/12,-0.001245158
9/24/12,-0.016675227
9/25/12,-0.028231395
9/26/12,-0.006757053
9/27/12,0.015921424
9/28/12,-0.008486778
10/1/12,-0.004085884
10/2/12,0.003408472
10/3/12,-0.026945648
10/4/12,0.006055189
10/5/12,-0.005952716
10/8/12,-0.009537636
10/9/12,-0.010630014
10/10/12,-0.009533014
10/11/12,0.003536276
10/12/12,-0.001304291
10/15/12,0.008093633
10/16/12,0.017756263
10/17/12,-0.011566305
10/18/12,-0.005731771
10/19/12,-0.024968363
10/22/12,0.004379421
10/23/12,-0.002290419
10/24/12,-0.005803566
10/25/12,0.00319058
10/26/12,-0.000875944
10/29/12,0
10/30/12,0
10/31/12,0.010934412
11/1/12,0.021805594
11/2/12,-0.021881018
11/5/12,0.012053529
11/6/12,0.014922048
11/7/12,-0.034903097
11/8/12,-0.014402749
11/9/12,0.006374106
11/12/12,-0.010239021
11/13/12,-0.009712666
11/14/12,-0.016953969
11/15/12,-0.012033473
11/16/12,-0.000955321
11/19/12,0.034473673
11/20/12,-0.024565219
11/21/12,0.012548491
11/22/12,0
11/23/12,0.02300296
11/26/12,0.007155765
11/27/12,-0.007772857
11/28/12,0.017229988
11/29/12,0.014462782
11/30/12,0.020932629
12/3/12,-0.009413991
12/4/12,0.013987688
12/5/12,0.006390063
12/6/12,0.003050278
12/7/12,0.001613306
12/10/12,0.013290655
12/11/12,0.021767493
12/12/12,-0.003734088
12/13/12,-0.012018063
12/14/12,0.00057138
